bioguide,name,birthday,chamber,start,end,state,seat
W000806,Daniel Webster,1949-04-27,rep,2025-01-03,2027-01-03,FL,11
W000800,Peter Welch,1947-05-02,rep,2007-01-04,2009-01-03,VT,0
W000800,Peter Welch,1947-05-02,rep,2009-01-06,2011-01-03,VT,0
W000800,Peter Welch,1947-05-02,rep,2011-01-05,2013-01-03,VT,0
W000800,Peter Welch,1947-05-02,rep,2013-01-03,2015-01-03,VT,0
W000800,Peter Welch,1947-05-02,rep,2015-01-06,2017-01-03,VT,0
W000800,Peter Welch,1947-05-02,rep,2017-01-03,2019-01-03,VT,0
W000800,Peter Welch,1947-05-02,rep,2019-01-03,2021-01-03,VT,0
W000800,Peter Welch,1947-05-02,rep,2021-01-03,2023-01-03,VT,0
W000800,Peter Welch,1947-05-02,sen,2023-01-03,2029-01-03,VT,3
W000795,Joe Wilson,1947-07-31,rep,2001-12-18,2003-01-03,SC,2
W000795,Joe Wilson,1947-07-31,rep,2003-01-07,2005-01-03,SC,2
W000795,Joe Wilson,1947-07-31,rep,2005-01-04,2007-01-03,SC,2
W000795,Joe Wilson,1947-07-31,rep,2007-01-04,2009-01-03,SC,2
W000795,Joe Wilson,1947-07-31,rep,2009-01-06,2011-01-03,SC,2
W000795,Joe Wilson,1947-07-31,rep,2011-01-05,2013-01-03,SC,2
W000795,Joe Wilson,1947-07-31,rep,2013-01-03,2015-01-03,SC,2
W000795,Joe Wilson,1947-07-31,rep,2015-01-06,2017-01-03,SC,2
W000795,Joe Wilson,1947-07-31,rep,2017-01-03,2019-01-03,SC,2
W000795,Joe Wilson,1947-07-31,rep,2019-01-03,2021-01-03,SC,2
W000795,Joe Wilson,1947-07-31,rep,2021-01-03,2023-01-03,SC,2
W000795,Joe Wilson,1947-07-31,rep,2023-01-03,2025-01-03,SC,2
W000795,Joe Wilson,1947-07-31,rep,2025-01-03,2027-01-03,SC,2
W000808,Frederica S. Wilson,1942-11-05,rep,2011-01-05,2013-01-03,FL,17
W000808,Frederica S. Wilson,1942-11-05,rep,2013-01-03,2015-01-03,FL,24
W000808,Frederica S. Wilson,1942-11-05,rep,2015-01-06,2017-01-03,FL,24
W000808,Frederica S. Wilson,1942-11-05,rep,2017-01-03,2019-01-03,FL,24
W000808,Frederica S. Wilson,1942-11-05,rep,2019-01-03,2021-01-03,FL,24
W000808,Frederica S. Wilson,1942-11-05,rep,2021-01-03,2023-01-03,FL,24
W000808,Frederica S. Wilson,1942-11-05,rep,2023-01-03,2025-01-03,FL,24
W000808,Frederica S. Wilson,1942-11-05,rep,2025-01-03,2027-01-03,FL,24
W000804,Robert J. Wittman,1959-02-03,rep,2007-12-13,2009-01-03,VA,1
W000804,Robert J. Wittman,1959-02-03,rep,2009-01-06,2011-01-03,VA,1
W000804,Robert J. Wittman,1959-02-03,rep,2011-01-05,2013-01-03,VA,1
W000804,Robert J. Wittman,1959-02-03,rep,2013-01-03,2015-01-03,VA,1
W000804,Robert J. Wittman,1959-02-03,rep,2015-01-06,2017-01-03,VA,1
W000804,Robert J. Wittman,1959-02-03,rep,2017-01-03,2019-01-03,VA,1
W000804,Robert J. Wittman,1959-02-03,rep,2019-01-03,2021-01-03,VA,1
W000804,Robert J. Wittman,1959-02-03,rep,2021-01-03,2023-01-03,VA,1
W000804,Robert J. Wittman,1959-02-03,rep,2023-01-03,2025-01-03,VA,1
W000804,Robert J. Wittman,1959-02-03,rep,2025-01-03,2027-01-03,VA,1
W000809,Steve Womack,1957-02-18,rep,2011-01-05,2013-01-03,AR,3
W000809,Steve Womack,1957-02-18,rep,2013-01-03,2015-01-03,AR,3
W000809,Steve Womack,1957-02-18,rep,2015-01-06,2017-01-03,AR,3
W000809,Steve Womack,1957-02-18,rep,2017-01-03,2019-01-03,AR,3
W000809,Steve Womack,1957-02-18,rep,2019-01-03,2021-01-03,AR,3
W000809,Steve Womack,1957-02-18,rep,2021-01-03,2023-01-03,AR,3
W000809,Steve Womack,1957-02-18,rep,2023-01-03,2025-01-03,AR,3
W000809,Steve Womack,1957-02-18,rep,2025-01-03,2027-01-03,AR,3
W000779,Ron Wyden,1949-05-03,rep,1981-01-05,1983-01-03,OR,3
W000779,Ron Wyden,1949-05-03,rep,1983-01-03,1985-01-03,OR,3
W000779,Ron Wyden,1949-05-03,rep,1985-01-03,1987-01-03,OR,3
W000779,Ron Wyden,1949-05-03,rep,1987-01-06,1989-01-03,OR,3
W000779,Ron Wyden,1949-05-03,rep,1989-01-03,1991-01-03,OR,3
W000779,Ron Wyden,1949-05-03,rep,1991-01-03,1993-01-03,OR,3
W000779,Ron Wyden,1949-05-03,rep,1993-01-05,1995-01-03,OR,3
W000779,Ron Wyden,1949-05-03,rep,1995-01-04,1996-02-05,OR,3
W000779,Ron Wyden,1949-05-03,sen,1996-02-05,1999-01-03,OR,3
W000779,Ron Wyden,1949-05-03,sen,1999-01-06,2005-01-03,OR,3
W000779,Ron Wyden,1949-05-03,sen,2005-01-04,2011-01-03,OR,3
W000779,Ron Wyden,1949-05-03,sen,2011-01-05,2017-01-03,OR,3
W000779,Ron Wyden,1949-05-03,sen,2017-01-03,2023-01-03,OR,3
W000779,Ron Wyden,1949-05-03,sen,2023-01-03,2029-01-03,OR,3
Y000064,Todd Young,1972-08-24,rep,2011-01-05,2013-01-03,IN,9
Y000064,Todd Young,1972-08-24,rep,2013-01-03,2015-01-03,IN,9
Y000064,Todd Young,1972-08-24,rep,2015-01-06,2017-01-03,IN,9
Y000064,Todd Young,1972-08-24,sen,2017-01-03,2023-01-03,IN,3
Y000064,Todd Young,1972-08-24,sen,2023-01-03,2029-01-03,IN,3
A000369,Mark E. Amodei,1958-06-12,rep,2011-09-13,2013-01-03,NV,2
A000369,Mark E. Amodei,1958-06-12,rep,2013-01-03,2015-01-03,NV,2
A000369,Mark E. Amodei,1958-06-12,rep,2015-01-06,2017-01-03,NV,2
A000369,Mark E. Amodei,1958-06-12,rep,2017-01-03,2019-01-03,NV,2
A000369,Mark E. Amodei,1958-06-12,rep,2019-01-03,2021-01-03,NV,2
A000369,Mark E. Amodei,1958-06-12,rep,2021-01-03,2023-01-03,NV,2
A000369,Mark E. Amodei,1958-06-12,rep,2023-01-03,2025-01-03,NV,2
A000369,Mark E. Amodei,1958-06-12,rep,2025-01-03,2027-01-03,NV,2
B001278,Suzanne Bonamici,1954-10-14,rep,2012-02-07,2013-01-03,OR,1
B001278,Suzanne Bonamici,1954-10-14,rep,2013-01-03,2015-01-03,OR,1
B001278,Suzanne Bonamici,1954-10-14,rep,2015-01-06,2017-01-03,OR,1
B001278,Suzanne Bonamici,1954-10-14,rep,2017-01-03,2019-01-03,OR,1
B001278,Suzanne Bonamici,1954-10-14,rep,2019-01-03,2021-01-03,OR,1
B001278,Suzanne Bonamici,1954-10-14,rep,2021-01-03,2023-01-03,OR,1
B001278,Suzanne Bonamici,1954-10-14,rep,2023-01-03,2025-01-03,OR,1
B001278,Suzanne Bonamici,1954-10-14,rep,2025-01-03,2027-01-03,OR,1
D000617,Suzan K. DelBene,1962-02-17,rep,2012-11-13,2013-01-03,WA,1
D000617,Suzan K. DelBene,1962-02-17,rep,2013-01-03,2015-01-03,WA,1
D000617,Suzan K. DelBene,1962-02-17,rep,2015-01-06,2017-01-03,WA,1
D000617,Suzan K. DelBene,1962-02-17,rep,2017-01-03,2019-01-03,WA,1
D000617,Suzan K. DelBene,1962-02-17,rep,2019-01-03,2021-01-03,WA,1
D000617,Suzan K. DelBene,1962-02-17,rep,2021-01-03,2023-01-03,WA,1
D000617,Suzan K. DelBene,1962-02-17,rep,2023-01-03,2025-01-03,WA,1
D000617,Suzan K. DelBene,1962-02-17,rep,2025-01-03,2027-01-03,WA,1
M001184,Thomas Massie,1971-01-13,rep,2012-11-13,2013-01-03,KY,4
M001184,Thomas Massie,1971-01-13,rep,2013-01-03,2015-01-03,KY,4
M001184,Thomas Massie,1971-01-13,rep,2015-01-06,2017-01-03,KY,4
M001184,Thomas Massie,1971-01-13,rep,2017-01-03,2019-01-03,KY,4
M001184,Thomas Massie,1971-01-13,rep,2019-01-03,2021-01-03,KY,4
M001184,Thomas Massie,1971-01-13,rep,2021-01-03,2023-01-03,KY,4
M001184,Thomas Massie,1971-01-13,rep,2023-01-03,2025-01-03,KY,4
M001184,Thomas Massie,1971-01-13,rep,2025-01-03,2027-01-03,KY,4
S001194,Brian Schatz,1972-10-20,sen,2012-12-27,2015-01-03,HI,3
S001194,Brian Schatz,1972-10-20,sen,2015-01-06,2017-01-03,HI,3
S001194,Brian Schatz,1972-10-20,sen,2017-01-03,2023-01-03,HI,3
S001194,Brian Schatz,1972-10-20,sen,2023-01-03,2029-01-03,HI,3
F000454,Bill Foster,1955-10-07,rep,2008-03-08,2009-01-03,IL,14
F000454,Bill Foster,1955-10-07,rep,2009-01-06,2011-01-03,IL,14
F000454,Bill Foster,1955-10-07,rep,2013-01-03,2015-01-03,IL,11
F000454,Bill Foster,1955-10-07,rep,2015-01-06,2017-01-03,IL,11
F000454,Bill Foster,1955-10-07,rep,2017-01-03,2019-01-03,IL,11
F000454,Bill Foster,1955-10-07,rep,2019-01-03,2021-01-03,IL,11
F000454,Bill Foster,1955-10-07,rep,2021-01-03,2023-01-03,IL,11
F000454,Bill Foster,1955-10-07,rep,2023-01-03,2025-01-03,IL,11
F000454,Bill Foster,1955-10-07,rep,2025-01-03,2027-01-03,IL,11
T000468,Dina Titus,1950-05-23,rep,2009-01-06,2011-01-03,NV,3
T000468,Dina Titus,1950-05-23,rep,2013-01-03,2015-01-03,NV,1
T000468,Dina Titus,1950-05-23,rep,2015-01-06,2017-01-03,NV,1
T000468,Dina Titus,1950-05-23,rep,2017-01-03,2019-01-03,NV,1
T000468,Dina Titus,1950-05-23,rep,2019-01-03,2021-01-03,NV,1
T000468,Dina Titus,1950-05-23,rep,2021-01-03,2023-01-03,NV,1
T000468,Dina Titus,1950-05-23,rep,2023-01-03,2025-01-03,NV,1
T000468,Dina Titus,1950-05-23,rep,2025-01-03,2027-01-03,NV,1
C001095,Tom Cotton,1977-05-13,rep,2013-01-03,2015-01-03,AR,4
C001095,Tom Cotton,1977-05-13,sen,2015-01-06,2021-01-03,AR,2
C001095,Tom Cotton,1977-05-13,sen,2021-01-03,2027-01-03,AR,2
H001068,Jared Huffman,1964-02-18,rep,2013-01-03,2015-01-03,CA,2
H001068,Jared Huffman,1964-02-18,rep,2015-01-06,2017-01-03,CA,2
H001068,Jared Huffman,1964-02-18,rep,2017-01-03,2019-01-03,CA,2
H001068,Jared Huffman,1964-02-18,rep,2019-01-03,2021-01-03,CA,2
H001068,Jared Huffman,1964-02-18,rep,2021-01-03,2023-01-03,CA,2
H001068,Jared Huffman,1964-02-18,rep,2023-01-03,2025-01-03,CA,2
H001068,Jared Huffman,1964-02-18,rep,2025-01-03,2027-01-03,CA,2
B001287,Ami Bera,1965-03-02,rep,2013-01-03,2015-01-03,CA,7
B001287,Ami Bera,1965-03-02,rep,2015-01-06,2017-01-03,CA,7
B001287,Ami Bera,1965-03-02,rep,2017-01-03,2019-01-03,CA,7
B001287,Ami Bera,1965-03-02,rep,2019-01-03,2021-01-03,CA,7
B001287,Ami Bera,1965-03-02,rep,2021-01-03,2023-01-03,CA,7
B001287,Ami Bera,1965-03-02,rep,2023-01-03,2025-01-03,CA,6
B001287,Ami Bera,1965-03-02,rep,2025-01-03,2027-01-03,CA,6
B001285,Julia Brownley,1952-08-28,rep,2013-01-03,2015-01-03,CA,26
B001285,Julia Brownley,1952-08-28,rep,2015-01-06,2017-01-03,CA,26
B001285,Julia Brownley,1952-08-28,rep,2017-01-03,2019-01-03,CA,26
B001285,Julia Brownley,1952-08-28,rep,2019-01-03,2021-01-03,CA,26
B001285,Julia Brownley,1952-08-28,rep,2021-01-03,2023-01-03,CA,26
B001285,Julia Brownley,1952-08-28,rep,2023-01-03,2025-01-03,CA,26
B001285,Julia Brownley,1952-08-28,rep,2025-01-03,2027-01-03,CA,26
R000599,Raul Ruiz,1972-08-25,rep,2013-01-03,2015-01-03,CA,36
R000599,Raul Ruiz,1972-08-25,rep,2015-01-06,2017-01-03,CA,36
R000599,Raul Ruiz,1972-08-25,rep,2017-01-03,2019-01-03,CA,36
R000599,Raul Ruiz,1972-08-25,rep,2019-01-03,2021-01-03,CA,36
R000599,Raul Ruiz,1972-08-25,rep,2021-01-03,2023-01-03,CA,36
R000599,Raul Ruiz,1972-08-25,rep,2023-01-03,2025-01-03,CA,25
R000599,Raul Ruiz,1972-08-25,rep,2025-01-03,2027-01-03,CA,25
T000472,Mark Takano,1960-12-10,rep,2013-01-03,2015-01-03,CA,41
T000472,Mark Takano,1960-12-10,rep,2015-01-06,2017-01-03,CA,41
T000472,Mark Takano,1960-12-10,rep,2017-01-03,2019-01-03,CA,41
T000472,Mark Takano,1960-12-10,rep,2019-01-03,2021-01-03,CA,41
T000472,Mark Takano,1960-12-10,rep,2021-01-03,2023-01-03,CA,41
T000472,Mark Takano,1960-12-10,rep,2023-01-03,2025-01-03,CA,39
T000472,Mark Takano,1960-12-10,rep,2025-01-03,2027-01-03,CA,39
V000130,Juan Vargas,1961-03-07,rep,2013-01-03,2015-01-03,CA,51
V000130,Juan Vargas,1961-03-07,rep,2015-01-06,2017-01-03,CA,51
V000130,Juan Vargas,1961-03-07,rep,2017-01-03,2019-01-03,CA,51
V000130,Juan Vargas,1961-03-07,rep,2019-01-03,2021-01-03,CA,51
V000130,Juan Vargas,1961-03-07,rep,2021-01-03,2023-01-03,CA,51
V000130,Juan Vargas,1961-03-07,rep,2023-01-03,2025-01-03,CA,52
V000130,Juan Vargas,1961-03-07,rep,2025-01-03,2027-01-03,CA,52
P000608,Scott H. Peters,1958-06-17,rep,2013-01-03,2015-01-03,CA,52
P000608,Scott H. Peters,1958-06-17,rep,2015-01-06,2017-01-03,CA,52
P000608,Scott H. Peters,1958-06-17,rep,2017-01-03,2019-01-03,CA,52
P000608,Scott H. Peters,1958-06-17,rep,2019-01-03,2021-01-03,CA,52
P000608,Scott H. Peters,1958-06-17,rep,2021-01-03,2023-01-03,CA,52
P000608,Scott H. Peters,1958-06-17,rep,2023-01-03,2025-01-03,CA,50
P000608,Scott H. Peters,1958-06-17,rep,2025-01-03,2027-01-03,CA,50
F000462,Lois Frankel,1948-05-16,rep,2013-01-03,2015-01-03,FL,22
F000462,Lois Frankel,1948-05-16,rep,2015-01-06,2017-01-03,FL,22
F000462,Lois Frankel,1948-05-16,rep,2017-01-03,2019-01-03,FL,21
F000462,Lois Frankel,1948-05-16,rep,2019-01-03,2021-01-03,FL,21
F000462,Lois Frankel,1948-05-16,rep,2021-01-03,2023-01-03,FL,21
F000462,Lois Frankel,1948-05-16,rep,2023-01-03,2025-01-03,FL,22
F000462,Lois Frankel,1948-05-16,rep,2025-01-03,2027-01-03,FL,22
D000622,Tammy Duckworth,1968-03-12,rep,2013-01-03,2015-01-03,IL,8
D000622,Tammy Duckworth,1968-03-12,rep,2015-01-06,2017-01-03,IL,8
D000622,Tammy Duckworth,1968-03-12,sen,2017-01-03,2023-01-03,IL,3
D000622,Tammy Duckworth,1968-03-12,sen,2023-01-03,2029-01-03,IL,3
B001282,Andy Barr,1973-07-24,rep,2013-01-03,2015-01-03,KY,6
B001282,Andy Barr,1973-07-24,rep,2015-01-06,2017-01-03,KY,6
B001282,Andy Barr,1973-07-24,rep,2017-01-03,2019-01-03,KY,6
B001282,Andy Barr,1973-07-24,rep,2019-01-03,2021-01-03,KY,6
B001282,Andy Barr,1973-07-24,rep,2021-01-03,2023-01-03,KY,6
B001282,Andy Barr,1973-07-24,rep,2023-01-03,2025-01-03,KY,6
B001282,Andy Barr,1973-07-24,rep,2025-01-03,2027-01-03,KY,6
W000817,Elizabeth Warren,1949-06-22,sen,2013-01-03,2019-01-03,MA,1
W000817,Elizabeth Warren,1949-06-22,sen,2019-01-03,2025-01-03,MA,1
W000817,Elizabeth Warren,1949-06-22,sen,2025-01-03,2031-01-03,MA,1
K000383,"Angus S. King, Jr.",1944-03-31,sen,2013-01-03,2019-01-03,ME,1
K000383,"Angus S. King, Jr.",1944-03-31,sen,2019-01-03,2025-01-03,ME,1
K000383,"Angus S. King, Jr.",1944-03-31,sen,2025-01-03,2031-01-03,ME,1
W000812,Ann Wagner,1962-09-13,rep,2013-01-03,2015-01-03,MO,2
W000812,Ann Wagner,1962-09-13,rep,2015-01-06,2017-01-03,MO,2
W000812,Ann Wagner,1962-09-13,rep,2017-01-03,2019-01-03,MO,2
W000812,Ann Wagner,1962-09-13,rep,2019-01-03,2021-01-03,MO,2
W000812,Ann Wagner,1962-09-13,rep,2021-01-03,2023-01-03,MO,2
W000812,Ann Wagner,1962-09-13,rep,2023-01-03,2025-01-03,MO,2
W000812,Ann Wagner,1962-09-13,rep,2025-01-03,2027-01-03,MO,2
D000618,Steve Daines,1962-08-20,rep,2013-01-03,2015-01-03,MT,0
D000618,Steve Daines,1962-08-20,sen,2015-01-06,2021-01-03,MT,2
D000618,Steve Daines,1962-08-20,sen,2021-01-03,2027-01-03,MT,2
H001067,Richard Hudson,1971-11-04,rep,2013-01-03,2015-01-03,NC,8
H001067,Richard Hudson,1971-11-04,rep,2015-01-06,2017-01-03,NC,8
H001067,Richard Hudson,1971-11-04,rep,2017-01-03,2019-01-03,NC,8
H001067,Richard Hudson,1971-11-04,rep,2019-01-03,2021-01-03,NC,8
H001067,Richard Hudson,1971-11-04,rep,2021-01-03,2023-01-03,NC,8
H001067,Richard Hudson,1971-11-04,rep,2023-01-03,2025-01-03,NC,9
H001067,Richard Hudson,1971-11-04,rep,2025-01-03,2027-01-03,NC,9
C001096,Kevin Cramer,1961-01-21,rep,2013-01-03,2015-01-03,ND,0
C001096,Kevin Cramer,1961-01-21,rep,2015-01-06,2017-01-03,ND,0
C001096,Kevin Cramer,1961-01-21,rep,2017-01-03,2019-01-03,ND,0
C001096,Kevin Cramer,1961-01-21,sen,2019-01-03,2025-01-03,ND,1
C001096,Kevin Cramer,1961-01-21,sen,2025-01-03,2031-01-03,ND,1
F000463,Deb Fischer,1951-03-01,sen,2013-01-03,2019-01-03,NE,1
F000463,Deb Fischer,1951-03-01,sen,2019-01-03,2025-01-03,NE,1
F000463,Deb Fischer,1951-03-01,sen,2025-01-03,2031-01-03,NE,1
M001188,Grace Meng,1975-10-01,rep,2013-01-03,2015-01-03,NY,6
M001188,Grace Meng,1975-10-01,rep,2015-01-06,2017-01-03,NY,6
M001188,Grace Meng,1975-10-01,rep,2017-01-03,2019-01-03,NY,6
M001188,Grace Meng,1975-10-01,rep,2019-01-03,2021-01-03,NY,6
M001188,Grace Meng,1975-10-01,rep,2021-01-03,2023-01-03,NY,6
M001188,Grace Meng,1975-10-01,rep,2023-01-03,2025-01-03,NY,6
M001188,Grace Meng,1975-10-01,rep,2025-01-03,2027-01-03,NY,6
J000294,Hakeem S. Jeffries,1970-08-04,rep,2013-01-03,2015-01-03,NY,8
J000294,Hakeem S. Jeffries,1970-08-04,rep,2015-01-06,2017-01-03,NY,8
J000294,Hakeem S. Jeffries,1970-08-04,rep,2017-01-03,2019-01-03,NY,8
J000294,Hakeem S. Jeffries,1970-08-04,rep,2019-01-03,2021-01-03,NY,8
J000294,Hakeem S. Jeffries,1970-08-04,rep,2021-01-03,2023-01-03,NY,8
J000294,Hakeem S. Jeffries,1970-08-04,rep,2023-01-03,2025-01-03,NY,8
J000294,Hakeem S. Jeffries,1970-08-04,rep,2025-01-03,2027-01-03,NY,8
B001281,Joyce Beatty,1950-03-12,rep,2013-01-03,2015-01-03,OH,3
B001281,Joyce Beatty,1950-03-12,rep,2015-01-06,2017-01-03,OH,3
B001281,Joyce Beatty,1950-03-12,rep,2017-01-03,2019-01-03,OH,3
B001281,Joyce Beatty,1950-03-12,rep,2019-01-03,2021-01-03,OH,3
B001281,Joyce Beatty,1950-03-12,rep,2021-01-03,2023-01-03,OH,3
B001281,Joyce Beatty,1950-03-12,rep,2023-01-03,2025-01-03,OH,3
B001281,Joyce Beatty,1950-03-12,rep,2025-01-03,2027-01-03,OH,3
J000295,David P. Joyce,1957-03-17,rep,2013-01-03,2015-01-03,OH,14
J000295,David P. Joyce,1957-03-17,rep,2015-01-06,2017-01-03,OH,14
J000295,David P. Joyce,1957-03-17,rep,2017-01-03,2019-01-03,OH,14
J000295,David P. Joyce,1957-03-17,rep,2019-01-03,2021-01-03,OH,14
J000295,David P. Joyce,1957-03-17,rep,2021-01-03,2023-01-03,OH,14
J000295,David P. Joyce,1957-03-17,rep,2023-01-03,2025-01-03,OH,14
J000295,David P. Joyce,1957-03-17,rep,2025-01-03,2027-01-03,OH,14
P000605,Scott Perry,1962-05-27,rep,2013-01-03,2015-01-03,PA,4
P000605,Scott Perry,1962-05-27,rep,2015-01-06,2017-01-03,PA,4
P000605,Scott Perry,1962-05-27,rep,2017-01-03,2019-01-03,PA,4
P000605,Scott Perry,1962-05-27,rep,2019-01-03,2021-01-03,PA,10
P000605,Scott Perry,1962-05-27,rep,2021-01-03,2023-01-03,PA,10
P000605,Scott Perry,1962-05-27,rep,2023-01-03,2025-01-03,PA,10
P000605,Scott Perry,1962-05-27,rep,2025-01-03,2027-01-03,PA,10
C001098,Ted Cruz,1970-12-22,sen,2013-01-03,2019-01-03,TX,1
C001098,Ted Cruz,1970-12-22,sen,2019-01-03,2025-01-03,TX,1
C001098,Ted Cruz,1970-12-22,sen,2025-01-03,2031-01-03,TX,1
W000814,"Randy K. Weber, Sr.",1953-07-02,rep,2013-01-03,2015-01-03,TX,14
W000814,"Randy K. Weber, Sr.",1953-07-02,rep,2015-01-06,2017-01-03,TX,14
W000814,"Randy K. Weber, Sr.",1953-07-02,rep,2017-01-03,2019-01-03,TX,14
W000814,"Randy K. Weber, Sr.",1953-07-02,rep,2019-01-03,2021-01-03,TX,14
W000814,"Randy K. Weber, Sr.",1953-07-02,rep,2021-01-03,2023-01-03,TX,14
W000814,"Randy K. Weber, Sr.",1953-07-02,rep,2023-01-03,2025-01-03,TX,14
W000814,"Randy K. Weber, Sr.",1953-07-02,rep,2025-01-03,2027-01-03,TX,14
C001091,Joaquin Castro,1974-09-16,rep,2013-01-03,2015-01-03,TX,20
C001091,Joaquin Castro,1974-09-16,rep,2015-01-06,2017-01-03,TX,20
C001091,Joaquin Castro,1974-09-16,rep,2017-01-03,2019-01-03,TX,20
C001091,Joaquin Castro,1974-09-16,rep,2019-01-03,2021-01-03,TX,20
C001091,Joaquin Castro,1974-09-16,rep,2021-01-03,2023-01-03,TX,20
C001091,Joaquin Castro,1974-09-16,rep,2023-01-03,2025-01-03,TX,20
C001091,Joaquin Castro,1974-09-16,rep,2025-01-03,2027-01-03,TX,20
W000816,Roger Williams,1949-09-13,rep,2013-01-03,2015-01-03,TX,25
W000816,Roger Williams,1949-09-13,rep,2015-01-06,2017-01-03,TX,25
W000816,Roger Williams,1949-09-13,rep,2017-01-03,2019-01-03,TX,25
W000816,Roger Williams,1949-09-13,rep,2019-01-03,2021-01-03,TX,25
W000816,Roger Williams,1949-09-13,rep,2021-01-03,2023-01-03,TX,25
W000816,Roger Williams,1949-09-13,rep,2023-01-03,2025-01-03,TX,25
W000816,Roger Williams,1949-09-13,rep,2025-01-03,2027-01-03,TX,25
V000131,Marc A. Veasey,1971-01-03,rep,2013-01-03,2015-01-03,TX,33
V000131,Marc A. Veasey,1971-01-03,rep,2015-01-06,2017-01-03,TX,33
V000131,Marc A. Veasey,1971-01-03,rep,2017-01-03,2019-01-03,TX,33
V000131,Marc A. Veasey,1971-01-03,rep,2019-01-03,2021-01-03,TX,33
V000131,Marc A. Veasey,1971-01-03,rep,2021-01-03,2023-01-03,TX,33
V000131,Marc A. Veasey,1971-01-03,rep,2023-01-03,2025-01-03,TX,33
V000131,Marc A. Veasey,1971-01-03,rep,2025-01-03,2027-01-03,TX,33
K000384,Tim Kaine,1958-02-26,sen,2013-01-03,2019-01-03,VA,1
K000384,Tim Kaine,1958-02-26,sen,2019-01-03,2025-01-03,VA,1
K000384,Tim Kaine,1958-02-26,sen,2025-01-03,2031-01-03,VA,1
P000607,Mark Pocan,1964-08-14,rep,2013-01-03,2015-01-03,WI,2
P000607,Mark Pocan,1964-08-14,rep,2015-01-06,2017-01-03,WI,2
P000607,Mark Pocan,1964-08-14,rep,2017-01-03,2019-01-03,WI,2
P000607,Mark Pocan,1964-08-14,rep,2019-01-03,2021-01-03,WI,2
P000607,Mark Pocan,1964-08-14,rep,2021-01-03,2023-01-03,WI,2
P000607,Mark Pocan,1964-08-14,rep,2023-01-03,2025-01-03,WI,2
P000607,Mark Pocan,1964-08-14,rep,2025-01-03,2027-01-03,WI,2
K000385,Robin L. Kelly,1956-04-30,rep,2013-04-09,2015-01-03,IL,2
K000385,Robin L. Kelly,1956-04-30,rep,2015-01-06,2017-01-03,IL,2
K000385,Robin L. Kelly,1956-04-30,rep,2017-01-03,2019-01-03,IL,2
K000385,Robin L. Kelly,1956-04-30,rep,2019-01-03,2021-01-03,IL,2
K000385,Robin L. Kelly,1956-04-30,rep,2021-01-03,2023-01-03,IL,2
K000385,Robin L. Kelly,1956-04-30,rep,2023-01-03,2025-01-03,IL,2
K000385,Robin L. Kelly,1956-04-30,rep,2025-01-03,2027-01-03,IL,2
S001195,Jason Smith,1980-06-16,rep,2013-06-04,2015-01-03,MO,8
S001195,Jason Smith,1980-06-16,rep,2015-01-06,2017-01-03,MO,8
S001195,Jason Smith,1980-06-16,rep,2017-01-03,2019-01-03,MO,8
S001195,Jason Smith,1980-06-16,rep,2019-01-03,2021-01-03,MO,8
S001195,Jason Smith,1980-06-16,rep,2021-01-03,2023-01-03,MO,8
S001195,Jason Smith,1980-06-16,rep,2023-01-03,2025-01-03,MO,8
S001195,Jason Smith,1980-06-16,rep,2025-01-03,2027-01-03,MO,8
B001288,Cory A. Booker,1969-04-27,sen,2013-10-31,2015-01-03,NJ,2
B001288,Cory A. Booker,1969-04-27,sen,2015-01-06,2021-01-03,NJ,2
B001288,Cory A. Booker,1969-04-27,sen,2021-01-03,2027-01-03,NJ,2
C001101,Katherine M. Clark,1963-07-17,rep,2013-12-12,2015-01-03,MA,5
C001101,Katherine M. Clark,1963-07-17,rep,2015-01-06,2017-01-03,MA,5
C001101,Katherine M. Clark,1963-07-17,rep,2017-01-03,2019-01-03,MA,5
C001101,Katherine M. Clark,1963-07-17,rep,2019-01-03,2021-01-03,MA,5
C001101,Katherine M. Clark,1963-07-17,rep,2021-01-03,2023-01-03,MA,5
C001101,Katherine M. Clark,1963-07-17,rep,2023-01-03,2025-01-03,MA,5
C001101,Katherine M. Clark,1963-07-17,rep,2025-01-03,2027-01-03,MA,5
N000188,Donald Norcross,1958-12-13,rep,2014-11-12,2015-01-03,NJ,1
N000188,Donald Norcross,1958-12-13,rep,2015-01-06,2017-01-03,NJ,1
N000188,Donald Norcross,1958-12-13,rep,2017-01-03,2019-01-03,NJ,1
N000188,Donald Norcross,1958-12-13,rep,2019-01-03,2021-01-03,NJ,1
N000188,Donald Norcross,1958-12-13,rep,2021-01-03,2023-01-03,NJ,1
N000188,Donald Norcross,1958-12-13,rep,2023-01-03,2025-01-03,NJ,1
N000188,Donald Norcross,1958-12-13,rep,2025-01-03,2027-01-03,NJ,1
A000370,Alma S. Adams,1946-05-27,rep,2014-11-12,2015-01-03,NC,12
A000370,Alma S. Adams,1946-05-27,rep,2015-01-06,2017-01-03,NC,12
A000370,Alma S. Adams,1946-05-27,rep,2017-01-03,2019-01-03,NC,12
A000370,Alma S. Adams,1946-05-27,rep,2019-01-03,2021-01-03,NC,12
A000370,Alma S. Adams,1946-05-27,rep,2021-01-03,2023-01-03,NC,12
A000370,Alma S. Adams,1946-05-27,rep,2023-01-03,2025-01-03,NC,12
